num_doc,wiki_text,viki_text
2275,"Los chimpancés son tanto arbóreos como terrestres, pasando la misma cantidad de tiempo sobre los árboles que sobre el suelo. Su modo de desplazamiento habitual es a cuatro patas, utilizando las plantas de los pies y las segundas falanges de los dedos de las manos, y pueden caminar en posición bípeda únicamente por distancias cortas. El chimpancé común vive en sociedades de fisión-fusión, donde el apareamiento es promiscuo.","A veces se molestan; peinan; picotean de la mugre e insectos. Al igual que los primates, los chimpancés pueden deambular en dos pies, pero prefieren hacerlo en cuatro."
2276,"La especie mejor conocida por todos es la abeja doméstica (Apis mellifera), a veces simplemente llamada “abeja”; esta especie es un insecto social que vive en enjambres formados por tres clases de individuos: reina, obreras y zánganos; sin embargo, la mayoría de las especies de abejas son solitarias, es decir, que no forman enjambres.","Las abejas viven en colonias construidas por 3 tipos de individuos: reina, obreras y zánganos; sin embargo, la mayoría de las abejas son solitarias, es decir, que no forman enjambres."
2278,* El 18 de septiembre y el 19 de septiembre se celebra el aniversario de la Primera Junta Nacional de Gobierno de Chile conocida como Fiestas Patrias.,"El 18 de septiembre se conmemora la Primera Junta de gobierno en Chile, primer paso para la independencia."
2278,"Su nombre, que viene de la misma raíz latina de séptimo, se debe a que era el séptimo mes en el calendario romano. Acontecimientos en septiembre",El nombre del mes viene de la misma raíz de la palabra séptimo; esto se debe a que septiembre era el séptimo mes en el calendario romano.
2279,"La epistemología (del griego ἐπιστήμη epistḗmē, ""conocimiento"", y λόγος lógos, ""estudio"") es la rama de la filosofía cuyo objeto de estudio es el conocimiento.",Epistemología Epistemología es la investigación del conocimiento.
2279,"La relación de la epistemología con la teoría del conocimiento sería la que hay entre la especie y el género, siendo la epistemología la especie, ya que trata de una forma específica de conocimiento: el conocimiento científico.","Epistemólogos son los filósofos interesados en asuntos de la posibilidad del conocimiento y que clase de conocimiento es, y como las personas conocen las cosas."
2279,"Para Aristóteles, precursor de la teoría del conocimiento, todo conocimiento nace de la experiencia sensible, la experiencia que obtenemos a través de los sentidos, del contacto con la realidad (empirismo).",El conocimiento empírico se construye de los que entra por los sentidos.
2279,Teoría del conocimiento La teoría del conocimiento es la disciplina filosófica que se ocupa del conocimiento entendido como una relación entre sujeto y objeto.,Conocimiento racional v. empírico: conocimiento racional (si es que existe) es conocimiento construido del conocimiento interno de la persona.
2280,"El 25 de enero de 2016, Wikia lanzó un nuevo sitio de noticias de entretenimiento llamado Fandom, y el 4 de octubre de ese mismo año, Wikia como página web aglutinadora de contenido se pasó a llamar Fandom powered by Wikia mientras que la compañía en sí seguiría llamándose Wikia, Inc.","En el 2016, actual en ese momento Wikia, lanzó un sitio de noticias sobre videojuegos y TV llamado Fandom."
2280,"Wikia (FANDOM powered by Wikia, antiguamente conocido como Wikia y Wikicities) es un servicio de alojamiento gratuito de páginas web basadas en la tecnología wiki, bajo la filosofía de la cooperación. Utiliza el software MediaWiki y mantiene una colección de varios cientos miles de sitios, entre ellos el propio , que han pasado a denominarse FANDOM powered by Wikia desde septiembre de 2016 .","Fandom Fandom (anteriormente conocido como Wikia y primeramente Wikicities) es una página web diseñada para crear wikis usando sobre cualquier tema que usa el software MediaWiki, donde todo el mundo puede acceder gratis y todos pueden colaborar incluso los no registrados, excepto si se requiere permisos administrativos."
2280,es una compañía de Delaware fundada a finales de 2004 por Jimmy Wales y Angela Beesley Starling-miembros de la Fundación Wikimedia- y dirigida por Craig Palmer.,Fue fundada en el 2004 por Jimbo Wales y Angela Beesley (que posteriormente se retira).
2281,"Chen, Baekhyun y Xiumin dieron a conocer un VCR titulado Reservoir Idols en un concierto de EXO FROM. EXOPLANET ＃3 - The EXO'rDIUM el 29 de julio de 2016.","El 26 de julio de 2016, Chen, Baekhyun y Xiumin aparecieron en un vídeo titulado ""Reservoir Idols"" durante la gira de EXO, EXO Planet 3 ─ The EXO'rDIUM."
2281,"EXO-CBX (; también conocido como CBX o ChenBaekXi) es la primera subunidad de la boyband surcoreana EXO, formada por S.M. Entertainment en 2016.","EXO-CBX El trío en 2016. EXO-CBX es la tercera subunidad de EXO, un grupo surcoreano de K-pop."
2281,"El 1 de abril, se confirmó que el CBX haría su regreso con un EP japonés titulado Girls el 24 de mayo de 2017.","El 1 de abril, se reveló que el título del disco sería Girls."
2281,"El 14 de junio, fue revelado que el trío cantaría la canción de la versión animada de Running Man de la cadena SBS.","El 14 de junio, se reveló que el grupo sería el intérprete de la canción ""It's Running Time!"", banda sonora de la serie animada de Running Man."
2281,"El 23 de octubre, se realizó «For You» en Busan One Asia Festival como su primer acto como EXO-CBX.","Se presentaron por primera vez como un subgrupo el 23 de octubre en el Busan One Asia Festival para la interpretación de ""For You""."
2281,"El 24 de octubre, S.M. Entertainment anunció que la subunidad se llamaría EXO-CBX y su primer mini álbum Hey Mama! fue programado para ser lanzado el 31 de octubre.","Al día siguiente, se anunció que el nombre del subgrupo sería EXO-CBX (abreviación de EXO-ChenBaekXi). Debutaron el 31 de octubre con el miniálbum Hey Mama!."
2281,"El 5 de octubre, S.M. Entertainment confirmó que se formarán como la primera subunidad de EXO.","Como resultado, se especuló que formarían el tercer subgrupo de EXO, siendo confirmado el 5 de octubre por SM Entertainment, la empresa del grupo."
2281,"En marzo de 2017, se confirmó que la subunidad haría su debut japonés en mayo.","El 10 de marzo de 2017, el subgrupo anunció que debutaría en Japón en mayo a través de un streaming en LINE."
2281,"Está compuesta por tres miembros de EXO: Xiumin, Baekhyun y Chen. Historia 2016: Debut con Hey Mama! y debut japonés","Está compuesto por tres integrantes: Xiumin, Baekhyun y Chen, debutando el 31 de octubre de 2016 con el EP Hey Mama!."
2281,"Lanzaron el sencillo «For You», como parte de la banda sonora de drama de SBS Moon Lovers: Scarlet Heart Ryeo el 23 de agosto de 2016.","Posteriormente, lanzaron una banda sonora titulada ""For You"" para el dramaMoon Lovers: Scarlet Heart Ryeo del canal SBS."
2281,"Se anunció que la primera aparición en vivo de CBX, será en M! Countdown el 3 de noviembre.",El grupo apareció por primera vez en el programa M! Countdown el 3 de noviembre.
2282,"Fue lanzada a la venta en el año 2000 junto a su sucesora, la PlayStation 2.","La PlayStation 5, lanzada en 2020 es la sucesora de la PlayStation 4."
2282,"PlayStation (プレイステーション Pureisutēshon, oficialmente abreviada como PS1) es una videoconsola de sobremesa de 32 bits lanzada por Sony Computer Entertainment el 3 de diciembre de 1994 en Japón.",PlayStation PlayStation es una familia de consolas de videojuegos creada por Sony.
2282,Se estima que Sony logró vender 105 500 000 unidades de su videoconsola en 10 años.,Sony vendió poco más de 100 millones de PlayStations en todo el mundo.
2283,"A nivel del cardias existe el ligamento gastrofrénico por la parte posterior, que lo une al diafragma. Por la parte pilórica queda unido a la cara inferior del hígado por el ligamento gastrohepático, parte del tumulto menor.",Es un órgano con forma de saco que recibe al esófago por la parte superior llamada cardias y está conectado con el intestino delgado por debajo en una sección llamada píloro.
2283,El estómago se localiza en la parte alta del abdomen.,El estómago es uno de los órganos principales del sistema digestivo.
2285,Es un componente de la suite ofimática Microsoft Office; también es vendido de forma independiente e incluido en la suite de Microsoft Works.,"Este programa viene junto con los demás programas de paquete ofimático Microsoft Office y anteriormente también en una suite similar a Office, Microsoft Works."
2285,"Fue creado por la empresa Microsoft, y viene integrado predeterminadamente en el paquete ofimático denominado Microsoft Office. Originalmente fue desarrollado por Richard Brodie para el computador de IBM bajo sistema operativo DOS en 1983. Versiones subsecuentes fueron programadas para muchas otras plataformas, incluyendo, las computadoras IBM que corrían en sistema MS-DOS (1983).","Fue creado por la empresa Microsoft originalmente para las computadoras Mac, de la empresa Apple, pero más tarde saldría en 1990 una versión para Windows."
2285,Las versiones actuales son Microsoft Office Word 2016 para Windows y Microsoft Office Word 2016 para Mac. A la fecha 2018 es el procesador de texto más popular del mundo:,"La versión más actual de Word es la 2019, diseñada para sistemas como Windows o Mac específicamente."
2285,"Microsoft Word fue en 2009 el líder absoluto en ese sector del mercado, contando con alrededor de 500 000 000 de usuarios (cifras de 2008); y si bien ya ha cumplido sus 25 años, y continúa su liderazgo; pero ya los procesadores de texto basados en la red y las soluciones de código abierto comenzaron a ganarle terreno.","En 2008, Word contaba con alrededor de 500 000 000 de usuarios, en sus 25 años de existencia"
2286,Se denomina capa de ozono a la zona de la estratosfera terrestre que contiene una concentración relativamente alta de ozono.,La capa ozono es la zona de la estratosfera terrestre que contiene una concentración relativamente alta de ozono.
2287,"Existen casi 50.000 especies descritas, y se estima que existen entre 100.000 y 500.000 especies que todavía no han sido halladas.",Se estima que más de cincuenta mil especies ya han sido descritas y que existen un millón o más en la actualidad.
2288,"Algunos críticos afirman que los auténticos «abogados del diablo» generalmente se identifican a sí mismo como tales por el bien de la etiqueta y la cortesía, mientras que los troles pueden rechazar ambas.","Los detractores que valoran la etiqueta afirman que los auténticos abogados del diablo generalmente se identifican a sí mismo como tales por el bien de ésta, mientras que los trolls consideran la etiqueta algo que merece la pena subvertir para luchar contra el pensamiento grupal."
2288,"De esta forma, tanto los usuarios como sus mensajes son comúnmente y a veces inexactamente calificados de troles cuando ofenden al grupo: irónicamente, la gente puede estar más inclinada a usar epítetos como «trol» en las discusiones públicas en línea de lo que lo estarían en persona, ya que los foros en línea pueden parecer más impersonales.","Para muchos, este término tiene connotaciones negativas y se usa con frecuencia como un insulto, mientras que al mismo tiempo es reivindicado como una insignia honorífica por trolls individuales u organizaciones de éstos."
2288,"En el idioma tailandés, el término «krian» (เกรียน) ha sido adoptado para describir a los troles de Internet.","En Internet, un troll es un término en jerga usado para describir:"
2288,"Los troles autoproclamados pueden designarse a sí mismos como abogados del diablo, tábanos sociales o «alborotadores culturales», desafiando el discurso dominante y las asunciones de los foros de discusión en un intento de romper el statu quo de pensamiento grupal: el sistema de creencias que prevalece en su ausencia.","Los trolls autoproclamados se designan a sí mismos como abogados del diablo, tábanos o alborotadores culturales, desafiando el discurso dominantes y las asunciones del foro en el que intervienen en un intento de subvertir e introducir diferentes formas de pensamiento."
2289,"El argot (la palabra es un galicismo empleado por «jerga») es el lenguaje específico utilizado por un grupo de personas que comparten unas características comunes por su categoría social, profesión, procedencia, o aficiones.","Argot El argot es el lenguaje usado por personas que comparten características comunes, como condición social, profesión, procedencia o afinidad."
2289,"Los argots se producen continuamente para nombrar aquello que carece de una traducción literal en la lengua normada, vigente en un determinado momento.","Suelen usarse para nombrar cosas para las cuales no existen palabras en el idioma que hablan, las cuales suelen componerse añadiendo sentidos nuevos a palabras existentes en el idioma."
2290,"* Valles y llanuras: Los valles del Magdalena, del Cauca y del Atrato - San Juan, sobresalen por su extensión entre los diferentes valles interandinos de Colombia.","Entre los ramales montañosos andinos se encuentran los valles del Magdalena, del Cauca y del Atrato - San Juan."
2290,"Colombia es primera en variedad de orquídeas, posee más de 50 000 especies de flores y diversas especies de plantas carnívoras, algunas de los géneros, Utricularia, Pinguicula, Drosera, entre otras.","Colombia es famosa por sus flores (50.000) especies, entre las que sobresale la orquídea, la flor nacional."
2290,"Durante el llamado boom de la literatura latinoamericana surgieron escritores exitosos encabezados por el Nobel de Literatura Gabriel García Márquez y su obra magna Cien años de soledad, Eduardo Caballero Calderón, Manuel Mejía Vallejo y Álvaro Mutis, único colombiano galardonado con los premios Cervantes y Príncipe de Asturias.","Cuenta con escritores famosos encabezados por el Nobel de LiteraturaGabriel García Márquez y su obra magna Cien años de soledad, Eduardo Caballero Calderón, Manuel Mejía Vallejo y Álvaro Mutis, único colombiano galardonado con los premios Cervantes y Príncipe de Asturias."
2290,"El Brahman colombiano, ideal para la producción de carne en condiciones tropicales, se destaca por tener una genética de alta calidad en el mundo.","La raza Brahman colombiana, está muy extendida por su aptitud para la producción de carne en condiciones tropicales."
2290,"El principal terminal aéreo del país es el El Dorado de Bogotá, que con alrededor de 20 millones de pasajeros transportados al año es uno de los aeropuertos de mayor dinámica en América Latina.",El principal aeropuerto del país es el de El Dorado de Bogotá.
2290,"El río Amazonas y el río Orinoco forman la Vertiente Atlántica, la cual posee un área de 670 000 km².",El río Amazonas y el río Orinoco forman la vertiente Atlántica.
2290,"El territorio colombiano presenta variedad en su relieve: sistema montañoso central, compuesto por las tres cordilleras andinas, sistema montañoso independiente de los Andes, las llanuras interiores y costeras y los valles interandinos.","En el Macizo Colombiano se divide en dos ramas: las cordilleras Occidental y la Central, de esta última se desprende una tercera cordillera: la Oriental, que cruza en diagonal el país y es el límite entre dos regiones muy diferentes: La Andina y los Llanos y la Amazonía."
2290,"Gran Colombia: república conformada por los actuales países de Colombia, Ecuador, Panamá y Venezuela entre 1819 y 1831.","Tras declarar su emancipación en 1819 se creó el estado de la Gran Colombia conformado por Colombia, Venezuela, Ecuador y Nueva Granada."
2290,"La Vertiente Amazónica se conformada por ríos selváticos caudalosos, debido a la alta pluviosidad de la zona, los cambios en los caudales se deben a las variaciones climáticas.","La vertiente Amazónica está formada por ríos selváticos caudalosos, debido a la gran cantidad de lluvia que cae en la zona."
2290,"La mayor diversidad de flora y fauna dentro de los biomas terrestres de Colombia se halla en las selvas lluviosas, ubicadas en la Región Pacífica, la selva amazónica y el bosque andino.","El clima superhumedo de selva, con abundante precipitación, poca variación de la temperatura y una vegetación exuberante se da en la región del Pacífico, Amazonas y cuencas de los ríos Magdalena y Catatumbo."
2290,La presencia humana en Colombia se remonta a más de 10000 años.,Los primeros seres humanos que llegaron al territorio de la actual Colombia lo hicieron hace aproximadamente de 10 mil a 15 mil años.
2290,"La resistencia a la reconquista fue liderada por Simón Bolívar, quien comandó un ejército independentista desde Guayana y luego desde Venezuela, el cual invadió a Colombia desde los Llanos Orientales con la meta de ocupar la provincia de Tunja, atravesando la cordillera que los separa.","Entre 1810 y 1819 se inicio el Periodo Independentista liderado por el Libertador Simón Bolívar, el cual partía desde los Llanos Orientales y su meta era la provincia de Tunja."
2290,"Por su parte la ganadería adquirió importancia desde mediados del siglo XIX, en que se introdujeron al país los primeros ejemplares de ganado Durham. A medida que avanzó el siglo de la ganadería se consolidó como el segundo renglón de importancia en la economía colombiana y dio origen a una amplia industria lechera.",La ganadería adquirió importancia desde mediados del siglo XIX y ha dado origen a una amplia industria lechera.
2291,"* El asteroide (8208) Volta también lleva este nombre en su memoria. * Voltio unidad de medida del Sistema Internacional para el potencial eléctrico, la fuerza electromotriz y la tensión eléctrica, nombrada así en su honor. La Tensión eléctrica es conocida popularmente con el nombre de voltaje.","En 1881 la unidad eléctrica voltio (V), fue llamada así en su honor."
2291,"Alessandro Giuseppe Antonio Anastasio Volta FRS (Como, 18 de febrero de 1745-ib. , 5 de marzo de 1827) fue un físico italiano, famoso principalmente por haber desarrollado la pila eléctrica en 1800.","Alessandro Volta (18 de febrero de 1745 - 5 de marzo de 1827) fue un físicoitaliano, conocido especialmente por el desarrollo de la primera pila eléctrica en 1800, una batería eléctrica primitiva, que producía una corriente eléctrica constante. Dibujo de una pila de Volta"
2293,Antecedentes Estados Unidos ya había sufrido una serie de atentados provocados por el terrorismo islámico en las décadas anteriores.,Los atentados del 11 de septiembre fueron una serie de ataques ocurridos en 2001 en distintas partes de los Estados Unidos.
2293,"Los dos primeros aviones impactaron contra las Torres Gemelas del World Trade Center, el tercero contra el Pentágono, en el Condado de Arlington, cerca de Washington DC, y el cuarto en campo abierto en Shanksville (Pensilvania).","Diecinueve hombres se repartieron en cuatro grupos y secuestraron cuatro aviones que estrellaron contra el World Trade Center (lugar donde se encuentran las Torres Gemelas), El Pentágono y otro contra un campo abierto en Shanksville, Pennsylvania."
2293,"Tres edificios en el complejo del World Trade Center se derrumbaron debido a fallos estructurales en el día de los ataques. La Torre Sur cayó a las 9:59 (hora local en Nueva York), tras estar en llamas durante 56 minutos en un fuego causado por el impacto del vuelo 175 de United Airlines a las 9:03.","Vuelo 175 de United Airlines (se estrelló contra la Torre Sur del World Trade Center a las 09:02:59 AM, UTC-4)"
2294,El 28 de junio de 2009 fue destituido y expulsado del país.,"Fue detenido y expulsado a la fuerza del país el 28 de junio de 2009, lo que resultó en el fin de su mandato."
2294,"José Manuel Zelaya Rosales (Juticalpa, 20 de septiembre de 1952) es un político hondureño.","Manuel Zelaya José Manuel Zelaya Rosales (Catacamas, 20 de septiembre de 1952) es un político hondureño y fue presidente de Honduras desde 2006 hasta 2009."
2295,"Desde el colapso de la Unión Soviética, Ucrania sigue manteniendo el segundo ejército más grande en Europa, después de Rusia.","Ucrania es un país de Europa Oriental y es el segundo más grande del continente por extensión, después de Rusia."
2295,"Kiev, la capital, se convirtió en la ciudad más importante del Estado.","Su capital es Kiev, que es también su ciudad más poblada."
2296,"Consiste en golpear la pelota con la raqueta contra una pared frontal denominada frontis y que la pelota tras golpear en el frontis, entre dentro de los límites establecidos de la cancha, la pelota debe ser devuelta por el contrario antes de que de dos botes, y dicho jugador deberá de golpearla de nuevo contra el frontis y que entre dentro de los límites de la cancha. La herramienta de golpeo es una raqueta como las de tenis.","Siguiendo el patrón de los deportes de frontón, se juega golpeando una pelota contra la pared frontal, la cual debe ser devuelta por el jugador rival para que continúe el partido hasta que alguno falle."
2296,"Dicha práctica era con una pelota de tenis o pelota blanda de mano, juego que seguramente interesó a los antes mencionados tenistas del momento, quienes empezaron a golpear con la pelota de tenis, las paredes de los baños y vestidores de los Clubes Reforma y Junior.","Los tenistas más famosos de la época fue quienes iniciaron el juego de la pelota de tenis sobre paredes de los clubes Reforma y Junior, ubicados en la ciudad de México."
2296,"El frontenis es una especialidad del deporte de pelota vasca que se practica en una cancha de juego que se denomina frontón (de 30x10x10 metros), y que se disputa entre dos jugadores (individuales) o entre dos parejas (dobles) jugando con raquetas y pelotas de goma. Existen dos tipos de frontenis en función de la pelota con la que se juega:","jugadores de frontenis El frontenis es un deporte considerado como una variación de la pelota vasca o tiene características muy similares al tenis. Se juega en una cancha con forma rectangular denominada frontón, que tiene como medidas 30 metros de largo, 10 metros de alto y 10 metros de ancho."
2296,"El frontenis olímpico se desarrolló en México, hacia el año 1900.",Nace en México a principios del año 1900.
2296,"En el frontenis, la herramienta de juego es una raqueta que, según dicta la Federación Española de Pelota:",Entre las reglas primordiales para el frontenis tenemos que el implemento utilizado para la jugar e interactuar con la pelota es una raqueta.
2297,"En 1884 aparece la primera ametralladora auténtica, la Maxim inventada por el estadounidense nacionalizado británico Hiram Maxim, que utilizaba la presión de salida de los gases de disparo para provocar el retroceso del cañón, la apertura del cerrojo, la expulsión del casquillo y la alimentación con otro nuevo cartucho obtenido de una cinta en el lateral del arma.","En 1884, la primera MAXIM fue desarrollada por el británico Hiram Maxim que permitía hacer disparos con gas que permite un retroceso idóneo, con propósito de defensa en bunkers de guerra."
2297,"Una ametralladora es un arma de fuego automática diseñada para disparar una gran cantidad de munición a partir de un cargador o una cinta de municiones, que normalmente en un lapso breve y de forma sostenida puede disparar cientos de balas por minuto, debido a su mecanismo de disparo automático, e impactando en un determinado campo de tiro. Las ametralladoras generalmente son pesadas, voluminosas y están montadas sobre un afuste.","Una PKM, una ametralladora personal Una ametralladora es una arma de fuego balística pesada que puede disparar grandes cantidades de munición en un solo cargador, aproximadamente 100 o más."
2298,"Esto incluye los vectores que la ""portan"", que pueden ser los misiles balísticos intercontinentales, los misiles balísticos de lanzamiento submarino, y los bombarderos de largo alcance, portadores de misiles de crucero tanto subsónicos, como supersónicos, y últimamente, con el reciente desarrollo militar de misiles hipersónicos, todos ellos de carácter netamente estratégico, se ha alcanzado una diversificación asombrosa tanto de las plataformas de lanzamiento, como de los vectores portadores, que son lanzados por aquellas. Tal vez se podría incluir parte de la infraestructura involucrada en su manejo y operación, porque muchos de estos sistemas de lanzamiento, al igual como sus vectores portadores, funcionan como partes indisolubles de una compleja red de subsistemas asociados (de defensa estratégica activa y pasiva), sin los cuales todos estas plataformas y vectores no tendrían operatividad alguna o no cumplirían bien sus funciones. También se encuentran entre estos misiles tanto de tipo balístico, a saber, Misil Balístico de Corto Alcance, Misil Balístico Alcance Medio, Misil Balístico de Alcance Intermedio, y Misil Antibalístico, como los de crucero polivalentes, que pueden ser de ""doble uso"" porque pueden incorporar tanto ojivas cargadas con armas de destrucción masiva WMD, que encuadra tanto las cargas nucleares (medidas en potencia con mT y kT) como las biológicas (ejemplo típico: ántrax o carbunco), radiológicas (ejemplo típico: bomba de neutrones) y químicas .","Esto incluye el vector transportador, como los misiles balísticos intercontinentales, los misiles balísticos de lanzamiento submarino y parte de la infraestructura involucrada en su manejo y operación."
2298,Un arma nuclear es un explosivo de alto poder que utiliza la energía nuclear.,Arma nuclear es un objeto dedicado al ataque nuclear.
2299,"Lagos (en yoruba, Èkó) es una ciudad portuaria ubicada en las costas de Nigeria, en el estado homónimo, del que fue capital hasta 1976, en la costa de la bahía de Benín y en un archipiélago frente al continente.",Lagos es una ciudad ubicada en el país de Nigeria.
2299,"Lagos es la ciudad más próspera de Nigeria, además gran parte de la riqueza de la nación y la mayoría de la actividad económica se concentra aquí.",Es la ciudad más poblada de Nigeria.
2300,"Hacia el siglo XVII hubo un gran incremento en el número de esclavos debido a su importancia como mano de obra, en las explotaciones agrícolas de gran extensión (sistema de plantaciones) en América del Norte, América del Sur y, principalmente, en el Caribe.","Luego se desarrolló mucho más en América y el Caribe: fue aplicada a las poblaciones locales ( amerindias ), y después a los africanos; fueron deportados en gran número para trabajar como esclavos en las plantaciones, desde el siglo XVI hasta principios del siglo XIX."
2300,"La esclavitud en la actualidad A pesar de la entrada en vigor de la Convención sobre la Esclavitud y de estar 'oficialmente prohibida' en casi todos los países, la esclavitud sigue existiendo en gran escala, tanto en sus formas tradicionales como en forma de 'nueva esclavitud'.","La esclavitud sigue existiendo en el mundo de hoy a pesar de que no está autorizada por ningún país y es a menudo llamada la esclavitud moderna, utilizada a menudo en el trabajo clandestino (trabajo doméstico, trabajo infantil...)."
2301,"* Que la célula es una unidad morfológica de todo ser vivo: es decir, que en los seres vivos todo está formado por células o por sus productos de secreción.",Esto significa que todas las funciones vitales provienen del funcionamiento de las células que componen un ser vivo y de las relaciones que las células establecen entre sí.
2301,"Dicho andamiaje está formado por una serie de proteínas que se agrupan dando lugar a estructuras filamentosas que, mediante otras proteínas, interactúan entre ellas dando lugar a una especie de retículo.",Citoesqueleto: Está formado por un conjunto de filamentos proteicos de distinto tipo.
2301,"La célula (del latín cellula, diminutivo de cella, ‘hueco’) es la unidad morfológica y funcional de todo ser vivo. De hecho, la célula es el elemento de menor tamaño que puede considerarse vivo.",Célula La célula es la unidad básica de todo ser vivo y es el elemento más pequeño que puede considerarse vivo.
2303,* Biotecnología: estudia y aprovecha los mecanismos e interacciones biológicas de los seres vivos.,"La biología es una de las ciencias naturales; tiene como objetivo estudiar a los seres vivos: su origen, su evolución y sus propiedades."
2305,"A los intérpretes del instrumento se les llama saxofonistas o saxos, aunque esta última se emplea para denominar al propio instrumento de viento.",A los intérpretes de este instrumento se les llama saxofonistas.
2305,"El cuerpo del saxofón está compuesto por un tubo cónico y delgado, comúnmente de latón, que se ensancha en su extremo para formar una campana.",El saxofón está compuesto por un tubo delgado que por lo general es de latón y se ensancha en su extremo inferior para formar una campana.
2305,"El saxofón se asocia comúnmente con la música popular, la música de big band y el jazz.",Se utiliza mucho en la música jazz.
2305,"Estos agujeros están cubiertos por almohadillas, que presionan los agujeros para producir un sello hermético.","A lo largo del tubo hay varios agujeros de tono cubiertos por almohadillas, que presionan los agujeros para producir un sello hermético."
2305,Fue inventado por Adolphe Sax a principios de la década de los años 1840.,"El saxofón, también llamado saxófono o saxo es un instrumento de viento-madera, que fue inventado en 1845 por Adolphe Sax, aunque a lo largo de los años, su invento ha sido perfeccionado."
2305,"Las boquillas están fabricadas en una amplia variedad de materiales, las hay tanto metálicas como no metálicas.",Están hechas de diversos materiales y pueden ser metálicas y no metálicas.
2305,"Las boquillas no metálicas son normalmente de ebonita, de plástico o de caucho duro, a veces de madera, y raras veces de cristal, de porcelana e incluso hueso.","Las boquillas no metálicas son normalmente de ebonita, de plástico o de caucho duro y a veces de madera."
2306,"Bob Esponja: Un Héroe Fuera del Agua Bob Esponja: Un Héroe Fuera del Agua es la segunda película animada para cine basada en la serie de televisión. Fue producida por Nickelodeon Movies y Paramount Animation, distribuida por Paramount Pictures y se estrenó el 6 de febrero de 2015.","En el año 2004, se estrenó Bob Esponja: La Película y en 2015, Bob Esponja: Un héroe fuera del agua."
2306,"Cuando no está poniéndole los nervios de punta a Calamardo, su vecino calamar, Bob se mete en un montón de líos y experiencias raras junto a sus dos mejores amigos: el simpático pero un poco simple Patricio, una estrella de mar rosada y obesa; y Arenita, una ardilla inteligente, fuerte pero un poco presumida, que vive en el fondo marino en su casa, una cúpula de poliuretano submarina.","Cuando no está poniéndole los nervios de punta a Calamardo Tentáculos, su vecino, Bob se mete en un montón de problemas con sus dos mejores amigos: Patricio Estrella, y Arenita Mejillas."
2306,"La serie se desarrolla en el fondo del océano Pacífico, en la ciudad submarina de Fondo de Bikini (Bikini Bottom, en inglés), donde vive una esponja de cocina rectangular y de color amarillo, llamada Bob Esponja.","En el fondo del océano Pacífico, en la ciudad submarina de Fondo de Bikini, vive una esponja marina rectangular y de coloramarillo, llamada Bob Esponja Pantalones Cuadrados."
2307,"* En Colonia se puede ver unos de los puentes más bonitos de Europa, decorado con miles de flores que es uno de los orgullos de esta ciudad.","En Colonia se puede ver unos de los puentes más bonitos de Europa, el de Hohenzollern, decorado con miles de candados de amor."
2307,El nombre Rin es de origen celta y significa 'fluir' (como en griego antiguo rheīn 'fluir').,El nombre Rin es de origen celta y significa 'fluir'.
2307,El río Rin (en alemán: Rhein; en francés: Rhin; en neerlandés: Rijn; en .,"Rin Mapa del río Rin, con sus afluentes el Main y el Neckar"
2307,"Historia La característica de frontera nacional del Rin es relativamente reciente, con excepción del periodo durante el cual el Imperio romano lo transformó en su barrera norte contra los bárbaros, como una frontera (limes) llena de fortificaciones, como Colonia o Estrasburgo.","El Imperio romano lo transformó en su barrera norte contra los bárbaros, como una frontera (limes) llena de fortificaciones, como Colonia o Estrasburgo y además el Rin está estrechamente ligado con eventos históricos, como por ejemplo:"
2307,Nace en los Alpes suizos (Cantón de los Grisones) y sirve como frontera natural con Liechtenstein donde se juntan el Rin Anterior (que viene del macizo de San Gotardo/Oberalp) y el Rin Posterior (que proviene del macizo de Albula Rheinwaldhorn).,Nace en los Alpes suizos y sirve como frontera natural con Liechtenstein.
2307,"Tras abandonar los Grisones, Liechtenstein y Austria, desagua en el lago de Constanza, en un vertiginoso descenso desde el Cuerno del Rin (Rheinwaldhorn) a hasta los relativamente bajos 395 del lago.","Tras abandonar Liechtenstein y Austria, desagua en el lago de Constanza, en un vertiginoso descenso desde el Cuerno del Rin a 3.402 m hasta los relativamente bajos 395 del lago."
2308,Los biólogos usan nombres científicos para referirse a los taxones creados por la ciencia de la taxonomía.,El nombre científico es el nombre por el cual los biólogos nombran a todo organismo vivo o extinto.
2309,El otoño es una de las cuatro estaciones del año y una de las dos de la zona intertropical.,"En la zona templada, el otoño es una de las cuatro estaciones del año."
2310,Las bayas presentan dos lóculos y pueden contener aproximadamente entre 200 y 400 semillas.,Las bayas pueden contener aproximadamente entre 200 y 400 semillas.
2310,"Presentan tres tipos de tallos, uno aéreo, circular o angular en sección transversal, sobre el cual se disponen las hojas compuestas y dos tipos de tallos subterráneos: los rizomas y los tubérculos. Tallos aéreos","Presentan tres tipos de tallos, uno aéreo, circular, sobre el cual se disponen las hojas compuestas y dos tipos de tallos subterráneos: los rizomas y los tubérculos"
2312,"* Ceres, diosa de la tierra y de la agricultura en la mitología romana;","A la diosa Ceres, en la mitología romana diosa de la tierra y de la agricultura."
2312,"* Ceres, planeta enano en el cinturón de asteroides del sistema solar, también denominado (1) Ceres; Biología","Al planeta enano Ceres (planeta), que está ubicado en el cinturón de asteroides del sistema solar."
