num_doc,wiki_text,viki_text
111,"Canberra va ser escollida com el lloc ideal en 1908, com a resultat de l'estudi del govern, a través de l'agrimensor Charles Scrivener.","Al final, es va triar Canberra perquè era una ciutat que quedava entremig de les dues."
111,"Canberra és la capital d'Austràlia, situada en una plana als contraforts dels Alps Australians, vora el riu Molonglo.",Canberra és la capital d'Austràlia.
111,"Encara que no és el centre econòmic ni financer del país, a Canberra s'hi troben les oficines principals dels mitjans de comunicacions més importants d'Austràlia.",És quasi la capital més petita d'Austràlia.
111,"Seguint una llarga disputa, si Sydney o Melbourne hauria de ser la capital nacional, a una distància no major de 100 milles de Sydney, sent Melbourne capital temporalment fins que la nova ciutat sigui acabada.",Alguns volien que la capital fos Sydney i altres volien que fos Melbourne perquè eren les dues ciutats més grans.
111,"És la vuitena ciutat més poblada del país, però, la més petita de totes les ciutats capitals dels estats australians a excepció de Hobart, amb 345.257 habitants al 30 de juny de 2008.",És la vuitena ciutat amb més habitants d'aquest país.
112,"** East Nassau, població dels Estats Units a l'estat de Nova York.",Nassau és la capital de les Bahames.
112,"*** Casa d'Orange-Nassau, branca de la Casa de Nassau, origen de la casa reial neerlandesa. ** Orde d'Orange-Nassau, orde neerlandès, creat el 1890.",Nassau va ser fundada pels britànics al segle XVII i li van posar el nom de Charles Towne. Però el 1695 se li va canviar el nom.
114,"Guatemala és la capital econòmica, política i cultural de la república, i també la metròpoli més gran de l'Amèrica Central.",És la ciutat més gran d'Amèrica Central.
114,La ciutat de Guatemala (el seu nom complet és La Nueva Guatemala de la Asunción) és la capital i la ciutat més gran de Guatemala.,Ciutat de Guatemala Ciudad de Guatemala és la capital i la ciutat més gran de Guatemala.
114,La ciutat està localitzada a la zona centre-sud del país i té una gran quantitat de zones verdes.,Està al sud del país i té moltes zones verdes.
114,"La ciutat fou fundada oficialment el 2 de gener de 1776 i va anar creixent sobretot cap al sud-est i el sud-oest fins a absorbir altres poblacions que en els seus orígens eren independents com Mixco, Santa Catarina Pinula, Villa Nueva i San José Pinula.","La ciutat es va fundar el 2 de gener de 1776 en una antiga ciutat maia, Kaminaljuyu."
114,"La seva població varia entre el milió aproximat d'habitants del municipi i els més de dos milions i mig de l'aglomeració urbana, que inclou ciutats com Mixco, Villa Nueva, Petapa, San Juan Sacatepéquez i Villa Canales, totes amb més de cent mil habitants.","Té més d'un milió d'habitants, i l'àrea metropolitana en té més de quatre milions."
115,"Pascal, aviat, es va manifestar com un nen prodigi en matemàtiques.","Blaise Pascal va ser un matemàtic, físic, filòsof i escriptor francès."
115,"És aquí on inventà i patentà, per facilitar el treball del seu pare, la roue de Pascal o pascalina, considerada com una de les calculadores més antigues.","Un altre de la seva important contribució a les matemàtiques és el teorema de Pascal, que és un dels teoremes bàsics de la teoria de les còniques."
116,"Pérez i Navarro emparenta el topònim Crevillent amb altres ja existents dins els límits de la Romània, tals com Crivillén, situat a l'Aragó, Carvilhan (Occitània) i Carviano, població de l'actual regió italiana d'Emília-Romanya.","Crevillent (en castellà, Crevillente) és un municipi de la Comunitat Valenciana, Espanya."
117,"El seu ampli terme municipal (345,6 km²) és el segon amb major superfície de la província d'Alacant.","Està situada en el nord-oest de la província d'Alacant i té una extensió de 345,6 km2."
117,"Villena és al nord-oest de les Comarques del Sud, en la comarca de l'Alt Vinalopó.",Villena és una ciutat de la Comunitat Valenciana (Espanya) que té 34.834 habitants.
118,"En l'àmbit del comerç, la barata, la permuta, el bescanvi o el troc és un sistema d'intercanvi en què els participants en una transacció intercanvien directament béns o serveis per altres béns o serveis sense fer servir un mitjà d'intercanvi, com ara diners. Els economistes distingeixen entre la barata i les economies del regal de moltes maneres; la barata, per exemple, implica un canvi recíproc immediat, no ajornat en el temps.",Barata La barata o troc és un intercanvi de béns.
119,"La UER Pineda va sorgir de la fusió de 3 entitats de la vila: Club Ciclista, Club de Bàsquet i Club d'Escacs.","Plantilla:Millorar textLa Unió Deportiva Pineda va sorgir de la fusió de 3 entitats de la vila: Club Ciclista, Club de Bàsquet i Club d’Escacs."
119,La Unió Esportiva i Recreativa Pineda és un club esportiu de la ciutat de Pineda de Mar.,Unió Esportiva i Recreativa Pineda de Mar
119,"Pineda és un poble de bàsquet i hi han nascut grans jugadors d'entre els quals cal destacar la figura d'en “Nino” Buscató, un dels millors jugadors de bàsquet del nostre país, Creu de Sant Jordi (2023) i que va jugar amb la UDR les temporades 1955-56 i 1956-57, abans que el fitxés el Barça.","Pineda és un poble de bàsquet i aquí han nascut grans jugadors d'entre els quals cal destacar la figura del “Nino” Buscató, que va jugar amb la UDR les temporades 1955-56 i 1956-57, abans que el fitxés el Barça."
120,"Cada Bola de Drac s'anomena en acord al nombre d'estrelles que tingui. Aquest nom està en mandarí, pel que en el manga original Akira Toriyama va escriure els kanji, i a sobre d'ells, en katakana, la pronunciació aproximada. Tipus de Boles de Drac","Dragon Ball (ドラゴンボール , Doragon Bōru?, Bola de Drac) és una sèrie manga escrita i dibuixada per Akira Toriyama."
121,"Es va donar a conèixer gràcies a la seva participació en la trobada del «Gruppe 47» el 1952; des d'aleshores va intensificar l'activitat creativa i començà la col·laboració amb el compositor Hans Werner Henze, per al qual va escriure diversos llibrets.",El 1952 va començar a treballar amb el compositorHans Werner Henze i li va escriure alguns llibrets d'òpera.
121,"Ingeborg Bachmann (Klagenfurt, Caríntia, 25 de juny de 1926 - Roma, 17 d'octubre de 1973) va ser una escriptora austríaca.",Ingeborg Bachmann (1926 - 1973) va ser una escriptora i poeta austríaca.
121,"Va començar a publicar a partir de 1946, mentre portava a terme estudis de filosofia, culminats amb una tesi sobre Martin Heidegger el 1950.",Va publicar els seus primers llibres el 1946 mentre estudiava filosofia. El 1950 va publicar una tesi sobre Martin Heidegger.
122,"L'inici de l'Edat moderna es pot fixar entre la caiguda de Constantinoble (any 1453) i el Descobriment d'Amèrica (any 1492), i la seva fi en la Revolució Francesa (any 1789), va començar a néixer un nou sistema econòmic, el mercantilisme.",Va començar l'any 1453 amb la caiguda de Constantinoble i va acabar el 1789 amb la Revolució Francesa.
122,Ledat moderna és la quarta de les etapes en què es divideix tradicionalment la història a Occident segons la historiografia francesa.,L'edat moderna és la tercera de les etapes en les que es coneix tradicionalment la història.
122,Tradicionalment es considera que les dates que marquen el final de l'edat mitjana i l'inici de l'edat moderna són la caiguda de Constantinoble (1453) o bé el descobriment d'Amèrica (1492).,"Tot i així, hi ha historiadors que diuen que va començar el 1492, l'any del descobriment d'Amèrica."
123,"El pessebre o betlem o presepi (a l'Alguer) és la representació a la llar del naixement del nen Jesús construïda amb figures de fang de personatges de la vida rural, així com amb molsa, troncs o suro, que es construeix per les festes de Nadal.",El pessebre és una representació del naixement de Jesús amb figures de fang.
123,"Tradició El costum de representar el naixement de Jesús durant el temps nadalenc, de reproduir-lo escènicament per mitjà de personatges vius o de figures plàstiques, és una tradició molt arrelada a Catalunya.","A Catalunya, la tradició de fer el pessebre per Nadal és molt important."
124,"L'illa principal de Taiwan té una superficie total de 35.808 quilòmetres quadrats, amb serralades que dominen les dues quartes parts del territori oriental i amb planes que ocupen el restant occident, el qual es troba densament urbanitzat i poblat.",El terreny taiwanès es divideix en dues parts: les planes a l'oest i la muntanya gairebé completament cobertes de boscos tropicals que ocupen gran part de les terres de l'est.
125,"* Ritualitzadors mentals: acostumen a apel·lar a pensaments o imatges repetitius, anomenats compulsions mentals, amb l'objectiu de contrarestar la seva ansietat provocadora d'idees o imatges, que constitueixen les obsessions.","Per alleugar el sentiment que poden produïr els pensaments, apareixen els rituals, o compulsions, que són accions que ha de fer la persona per revertir o arreclar el que han pensat."
125,"Considerat fins fa alguns anys com una malaltia psiquiàtrica rara, que no responia al tractament, actualment és reconegut com un problema comú que afecta el 2% de la població, és a dir, més de 100 milions de persones en el món.",El trastorn obsessivocompulsiu és una malaltia que pateix el 2% de la població (100 milions de persones).
125,"El TOC és una síndrome psiquiàtrica, pertanyent al grup dels trastorns d'ansietat, caracteritzada per: * Obsessions: són idees, pensaments, imatges o impulsos recurrents i persistents que són egodistònics, és a dir, que no són experimentats com produïts voluntàriament, sinó més aviat com pensaments que envaeixen la consciència i que són viscuts com repugnants o sense sentit. El malalt fa intents per ignorar-los o suprimir-los, de vegades sense aconseguir-ho.","Aquest trastorn consisteix en l'entrada de pensaments intrussius, és a dir, que no els hi té la persona de forma voluntària, i que entren de sobte al cervell."
